1	100	245	260	510	500	300	RISM ID
a3799255	"10$aRousseau, Jean-Jacques,$d1712-1778."	00$aDictionnaire de musique.	"0\$aParis,$bVeuve Duchesne,$c1768."	"\4$aRISM B: VI, 720"	"\\$a""Avertissement"" (p. [xi]-xii) bound between p. [ii] and p. iii."	"\\$a[1], xii, 547, [1] p.$bfold. plates."	
a3799198	"20$aRomero de Ávila, Gerónimo"	"10$aArte de canto-llano, y organo;$bó, Promptuario musico, dividido en quatro partes: La primera trata de la especulativa del canto-llano.  La segunda, de la práctica del mismo canto.  La tercera, de la especulativa, y práctica de todo hymno, sequencia, ó prosa.  Y la quarta, ó de la especulativa, y práctica del canto de organo, segun el moderno estilo."	"0\$aMadrid,$bImpr. de J. Doblado,$c1785."	"\4$aRISM B: VI, 715"	\\$aIncludes music.;\\$aError in paging: no. 119-120 duplicated.	"\\$a[8], 462 (i.e. 464) p.$b1 illus."	
a3799073	"10$aPurcell, Henry,$d1659-1695."	14$aThe tempest.	0\$a[London?$c17--]	\4$aRISM A: P 5947	"\\$aTitle from half title.;\\$aLibretto adapted from Shakespeare by Davenant, Dryden, and Shadwell.  Cf. Brit. union cat. of early music.;\\$aWith unrealized continuo.;\\$aDoes not include overture."	"\\$a[1] p., score (50 p.)"	
a3799299	"10$aSalieri, Antonio,$d1750-1825."	"14$aLes Danaïdes,$btragédie lirique en cinq actes.  Representée pour la première fois par l'Académie nationale de musique le lundi 19 avril 1784."	"0\$aParis,$bDes Lauriers$c[1784]"	\4$aRISM A: S 491	"\\$aPl. no. 16.;\\$a""Text by F.L.G. Lebland du Roullet and L.T. de Tschudy."" Loewenberg.  Annals of opera."	\\$ascore (274 p.)	
a3799289	"10$aSaint-Glas, Pierre de,$d-1699"	"10$aDivers traitez d'histoire,$bde morale, et d'eloqvence ..."	"0\$aParis,$bChez la veuve C. Thibovst, et P. Esclassan,$c1672."	"\4$aRISM B: VI, 565"		"\\$a[10], 179, [1] p."	
a3799103	"10$aRameau, Jean-Philippe,$d1683-1764"	"10$aCode de musique pratique;$bou, Méthodes pour apprendre la musique, même à des aveugles, pour former la voix & l'oreille,$cpour la position de la main avec une méchanique des doigts sur le clavecin & l'orgue, pour l'accompagnement sur tous les instrumens qui en sont susceptibles, & pour le prélude.  Avec de nouvelles réflexions sur le principe sonore."	"0\$aParis,$bDe l'Impr. royale,$c1760."	"\4$aRISM B: VI, 682"	"\\$a""Lettre a M. d'Alembert, sur ses opinions en musique ..."": p. [1]-14 (4th group);\\$a""Exemples du code de musique pratique"": 33 p. at end."	"\\$a[1], xx, 237, 14 p.,$bmusic (33 p.)"	
a3799183	"20$aRoèl del Río, Antonio Ventura"	"10$aInstitucion harmonica;$bò, Doctrina musical, theorica, y practica, que trata del canto llano, y de organo; exactamente, y segun el moderno estilo explicada, de suerte que escusa casi de maestro."	"0\$aMadrid,$bPor los herederos de la viuda de J. Garcia Infanzòn,$c1748."	"\4$aRISM B: VI, 711"	\\$aOn spine: Canto llano y organo.	"\\$a[36], 279 p.$bmusic."	
a3799109	"10$aRameau, Jean-Philippe,$d1683-1764"	"00$aTraité de l'harmonie,$breduite à ses principes naturels. Divisé en quatre livres: Livre I.  Du rapport des raisons & proportions harmoniques.  Livre II.  De la nature & de la proprieté des accords; et de tout ce qui peut servir à rendre une musique parfaite.  Livre III. Principes de composition.  Livre IV.  Principes d'accompagnement."	"0\$aParis,$bDe l'Impr. de J.B.C. Ballard, seul imprimeur de Roy pour la musique,$c1722."	"\4$aRISM B: VI, 685"		"\\$a[8], xxiv, 432, 17, [1] p.$bdiagrs., music."	
a3796658	"10$aCocchi, Gioacchino,$d1715 (ca.)-1804"	14$aThe favourite songs in the opera call'd Zenobia.	"0\$aLondon,$bI. Walsh$c[1758]"	\4$aRISM A: C 3238		"\\$a[1] p., score (20 p.)"	
a3796623	"10$aChetham, John,$dca. 1700-1763"	"12$aA book of psalmody,$bcontaining variety of tunes for all the common metres of the Psalms in the old and new versions, and others for particular measures, with chanting-tunes ... and fifteen anthems, all set in four parts, within such a compass as will most naturally suit the voices in country-churches, yet may be sung in three or two, without any disallowances."	"0\$aLeeds,$bPrinted and sold by G. Wright,$c1767."	\4$aRISM A: C 2038		"\\$a[4], viii, 186, 12, [2] p.$bmusic."	
a3796626	"10$aChoquel, Henri Louis,$dd. 1767"	"13$aLa musique rendue sensible par la méchanique;$bou, Nouveau systeme pour apprendre facilement la musique soi-même.  Ouvrage utile et curieux."	"0\$aParis,$bC. Ballard, seul Imprimeur du Roi pour la musique,$c1762."	"\4$aRISM B: VI, 222"	"\\$a""La méthode de Choquel consiste à enseigner l'intonation par l'usage du monocorde, et la mesure par le chronomètre."" - Fetis, Biog. univ. des musiciens."	"\\$a[6], 19, xiv, 213, [4] p.$bdiagrs., music, fold. plate."	
a3798702	"10$aPerego, Camillo,$dd. ca. 1574"	"13$aLa regola del canto fermo ambrosiano.$cComposta già d'ordine di S. Carlo dal Reuer.  P. Camillo Perego, ed hora data alla stampa per commessione di Monsignor' illustrissimo e reuerendissimo Federico Cardinale Borromeo arciuescono."	"00$aMilano,$bPer l'her. di P. Pontio, & G.B. Piccaglia, stampatori archiepiscopali,$c1622."	"\4$aRISM B: VI, 644"	\\$aErrors in paging.	"\\$a[4], 161, [5] p.$billus., music."	
a3798726	"10$aPhilidor, F. D.$q(François Danican),$d1726-1795."	10$aKatarinae Avg. piae felici ottomannicae Tavricae Mvsacetae Q. Horatii Flacci Carmen saecvlare lyricis concentibvs restitvtvm.	"00$a[Paris,$bL. L'Ecuyer]$c1788."	\4$aRISM A: P 1938	\\$aTypewritten t.p. supplied.;\\$aAt head of title: Spiritvm Phoebvs MIIII ...	\\$ascore (237 p.)	
a3798740	"10$aPiccinni, Niccolò,$d1728-1800."	"10$aAtys;$btragédie lyrique en trois actes.$cRepresentée pour la première fois par l'Académie royale de musique, le mardi 22. février, 1780.  Paroles de Quinault."	"00$aParis,$bGrave et corrigé par Huguet; Chez le Suisse de l'Hotel de Noailles [etc.]$c1781."	\4$aRISM A: P 2051	\\$aQuinault's text altered and reduced to three acts by J.F. Marmontel.	\\$ascore (332 p.)	
a3798698	"10$aPepusch, John Christopher,$d1667-1752"	"14$aThe beggar's opera,$cwritten by Mr. Gay."	"00$aLondon,$bJ. Watts,$c1742."	\4$aRISM A: P 1198	\\$aIncludes the score for the overture and unacc. melodies.	"\\$a[8] p., score (8 p.), 76 p."	
a3795783	"10$aAbel, Karl Friedrich,$d1723-1787"	"00$aSix sonatas for the piano forte, with an accompaniment for a violin."	"0\$aLondon,$bHarrison$c[ca. 1785]"	4\$aRISM A: A122		"\\$a[1] p., score (44 p.)"	
a3795806	"10$aArnold, Samuel,$d1740-1802."	"14$aThe maid of the mill;$ba comic opera,$cas it is performed at the Theatre Royal, in Covent Garden, for the voice, harpsichord, or violin."	"0\$aLondon,$bPrinted and sold by R. Bremner$c[176-?]"	\4$aRISM A: A 2286	"\\$aLibretto by I. Bickerstaffe, founded on Richardson's Pamela."	"\\$a[1], 73, [1] p. (p. [1] at end advertisement)"	
a3649550	"10$aCostellow, Thomas"	"10$aSunday's amusement;$ba selection of sacred music, as sung at Bedford Chapel.  Selected from Handel, Haydn, Pleyel, and Dr. Boyce.  To which are added a new introductory sentence, Kent's favorite Jubilate, the Lord's Prayer and Gloria Patri.$dThe whole compos'd selected and arranged for the voice and piano forte, by Thomas Costellow."	"00$aLondon,$bPrinted & sold by Longman & Herron$c[between 1816 and 1822]"	\4$a[RISM A: C 4232z]		"\\$a[5], 108 p."	
a1222514	"10$aFramery, Nicolas Etienne,$d1745-1810."	"12$aL'infante de Zamora :$bopéra comique en 3 actes /$cparodié sous la musique de La Frascatana, du célébre Sgr. Paisiello ; représenté à Versailles devant Leurs Majestés et en suite à Strasbourg, à Brest, à Rouen, à Caen, à Marseilles, à Bordeaux, à Toulouse ... par M. Framery ..."	"0\$aA Paris :$bChez M. d'Enouville ...,$c[1790?]"	\4$aRISM A: F 1587	\\$aAdaptation of text and music by the composer.	"\\$a1 score ([1], 308 p.)"	
a1222511	"10$aChampein, S.$q(Stanislas),$d1753-1830"	"13$aLa mélomanie :$bopéra comique en un acte en vers mêlé d'ariettes /$cmis en musique par M. S. Champein ; représenté pour la premiere fois sur le Théâtre de l'Opera comique national, le 23 janvier 1781."	"0\$aÀ Paris :$bChez Des Lauriers ...,$c[179-?]"	\4$aRISM A: C 1815	"\\$aLibretto by Grenier and Duveyrier.  Cf. Loewenberg.;\\$aDate of printing inferred from advertisement (prelim. p. [3]): ""Les rigeurs du cloitre / Berton"" first printed in 1790.;\\$aLabel pasted at foot of t.p.: Chés Stuber ... à Strasbourg ..."	"\\$a1 score ([3], 128 p.)"	
a2534094	"10$aAlembert, Jean Le Rond d',$d1717-1783."	"10$aElémens de musique théoretique et practique :$bsuivant les principes de M. Rameau : éclaircis, développés et simplifiés /$cpar M. d'Alembert ..."	"0\$aA Lyon :$bChez Jean-Marie Bruyset, imprimr. libraire,$c1762."	"\4$aRISM B: VI, 77"	\\$aPage 236 numbered 136.	"\\$a[3], xxxvj, 136 (i.e. 236), [3] p., [10] fold. leaves of plates :$bmusic."	
a5066282	"1\$aHandel, George Frideric,$d1685-1759"	10$aFugue pour clavecin ou forte piano /$ccomposés [sic] par G.F. Handel ...	"\\$aA Paris :$bChez le Sr. Sieber ...,$c[1798-1799?]."	0\$aRISM A: H 1492	\\$aPl. no. 1256;\\$aSieber operated business from 1798-1799 at 85 rue St. Honore.$5CaOTUTF	\\$a15 p. of music.	
a2363281	"10$aMattheson, Johann,$d1681-1764."	"10$aJohann Matthesons Grosse General-Bass-Schule,$boder, Der exemplarischen Organisten-Probe."	"0\$aHamburg :$bZu finden in Johann Christoph Kissners Buchladen,$c1731."	"\4$aRISM B: VI, 560"	\\$aPages 249-250 and 251-252 folded.	"\\$a[41], 484 p. :$bill., music, port."	
a2829824	"1\$aHaydn, Joseph,$d1732-1809."	"14$aThe creation :$boratorio /$cby Haydn ; arranged for the piano, accompanied with song, by A. André = Die Schöpfung : ein Oratorium / in Musik gesetzt von Joseph Haydn ; Klavier-Auszug von Anton André ; Englischer und deutscher Text."	"\\$aOffenbach a/M :$bBey J. André,$c[182-]"	\4$aRISM A: H 4644	"\\$aFor solo voices (SSTBB), chorus (SATB) and orchestra; acc. arr. for piano.;\\$aText based on portions of: Paradise lost / John Milton.;\\$aPlate no: 4768."	\\$a1 vocal score (115 p.)	
a1221847	"10$aMéhul, Etienne Nicolas,$d1763-1817."	"10$aGabrielle d'Estrées,$bou, Les amours d'Henri IV : opéra en trois actes /$cparoles de Mr. de Saint-Just ; musique de Méhul ..."	"0\$aA Paris :$bAu Magasin de musique dirigé par Mrs. Chérubini, Méhul, Kreutzer, Rode, N. Isouard et Boieldieu ...,$c[181-?]"	\4$aRISM A: M 1828	\\$aPl. no.: 471.	"\\$a1 score ([3], 194 p.)"	
a3795848	"10$aAvison, Charles,$d1709-1770"	13$aAn essay on musical expression.	"0\$aLondon,$bC. Davis,$c1753."	"\4$aRISM B: VI, 103"	"\\$a""A reply to the author of Remarks on the Essay on musical expression ..."" has special t.p."	"\\$a[12], 152, 43, [3], 53, [6] p.  (6 p. at end advertisement)$b4 fold. plates (music)"	
a3795883	"10$aBach, Johann Sebastian,$d1685-1750"	"14$aDas wohltemperirte Clavier;$boder, Präludien und Fugen durch alle Töne."	"0\$aZürich,$bH.G. Nägeli$c[between 1792 and 1836]"	0\$aRISM A: B499		\\$a2 v. in 1.	
a3795876	"10$aBach, Johann Christian,$d1735-1782"	00$aSix sonatas for the harpsichord or piano forte with an accompagnament [sic] for a violin.  Opera X.	"0\$a[London,$bWelcker?$c1775]"	0\$aRISM A: B 333		"\\$ascore ([1], 37 p.)"	
a3795894	"10$aBailleux, Antoine,$dd. 1791"	"10$aMethode pour apprendre facilement la musique vocale et instrumentale,$bou tous les principes sont developés avec beaucoup de clarté, et cent leçons dans le gout nouveau à une et à deux parties, ce qui enseigne en très peu de tems a solfier sur toutes les clefs, toutes les mesures et tous les tons ..."	"0\$aParis,$bChez l'auteur; De l'impr. de Richomme$c[1770]"	\4$aRISM A: B 704		"\\$a[4], 127 p.$bmusic."	
a3795890	"10$a[Wagner, Georg Gottfried]$d1698-1756"	10$aLob und Ehre und Weisheit;$bachtstimmige Motette.$cMusik von J.S. Bach.	"0\$aLeipzig,$bBreitkopf & Härtel$c[1819]"	"\4$aRISM A: WW 57 I,1"	"\\$aPl. no. 3006.;\\$a""Wahrscheinlich von Georg Gottfried Wagner."" - W. Schmieder. Thematisch-systematisches Verzeichnis der musikalischen Werke von J.S. Bach, Anh. 162, p. 639.;\\$aFor SSAATTBB, unacc."	\\$ascore (17 p.)	
a3795886	"10$aBach, Johann Sebastian,$d1685-1750."	00$aMotetten.	"0\$aLeipzig,$bBreitkopf und Härtel$c[1803?]"	\4$aRISM A: B447	"\\$aMotet 3, Ich lasse dich nicht, is generally attributed to J.C. Bach.  Cf. W. Schmieder.  Thematisch-systematisches Verzeichnis der musikalischen Werke von J.S. Bach, Anh. 159, p. 637.;\\$aFor SSAATTBB, unacc., except ""Jesu! meine Freude"" (SSATB);\\$aHolograph letter from F. Mendheim and copy, in MS., of correspondence between J.F. Rochlitz and Breitkopf and Härtel."	"\\$a[1] p., score (2 v. in 1)"	
a3795926	"10$aBeattie, James,$d1735-1803"	"00$aEssays on poetry and music,$bas they affect the mind; on laughter and ludicrous composition; on the utility of classical learning."	"00$aEdinburgh,$bPrinted for E. and C. Dilly, in London, and W. Creech, Edinburgh,$c1778."	"\4$aRISM B: VI, 127"		"\\$avi, [1], 555 p."	
a3795910	"10$aBallard, Christophe,$d1641-1715."	"10$aTendresses bacchiques;$bou, Duo et trio melez de petits airs, tendres et a boire, des meilleurs auteurs.  Avec une capilotade ou alphabet de chansons a deux parties.$cRecüeillies & mises en ordre par Christophe Ballard."	"00$aParis,$c1712-1718."	"\4$aRISM B: VI, 384"	\\$aUnacc. melodies.;\\$aVol. 2 compiled by Jean Baptiste Christophe Ballard.	\\$a2 v.$bfront.	
a3795794	"10$aHaydn, Joseph,$d1732-1809"	12$aA favourite lesson for the piano forte.	"0\$aLondon,$bHarrison$c[between 1779 and 1798]"	\4$aRISM A: H 3350	"\\$aOriginally for harpsichord, 2 violins and violoncello."	\\$a9 p.	
a4871125	"1\$aPrelleur, Peter,$d1705?-1741."	"14$aThe art of playing on the violin :$bwith a new scale shewing how to stop every note, flat or sharp, exactly in tune, and where the shifts of the hand should be made : to which is added a collection of the finest rigadoons, almands, sarabands, courants, & opera airs extant."	"\\$aLondon :$bEngrav'd, printed and sold at the Printing Office in Bow Church-Yard ...,$c[173-]."	"4\$aNUC$c469.624.;\4$aRISM B: II, 239"	"\\$aAnonymous.  By Peter Prelleur.  Cf. NUC.;\\$aDate of imprint from NUC.;\\$aPublished also as part 5 of Prelleur's ""Modern musick-master"", 1730. (See also his ""The compleat tutor."");\\$a""Airs"" by Albinoni, Masciti, Handel and Bononcini, as well as by anonymous composers."	"\\$a[2], 48 p., [1] leaf of plates :$bill., music"	
a3795751	"10$aArne, Thomas Augustine,$d1710-1778"	"10$aComus;$ba masque, as it is performed at the Theatres Royal in Drury Lane and Covent Garden.$cComposed by Dr. Arne, for the voice, harpsichord and violin."	"00$aLondon,$bHarrison$c[ca. 1785]"	\4$aRISM A: A 1749	"\\$aVocal score with instrumental indications.;\\$aText by Milton, adapted by John Dalton."	\\$a18 p.	
a3795745	"10$aArne, Thomas Augustine,$d1710-1778."	10$aArtaxerxes;$ban opera.$cArranged by John Clarke.	"00$aLondon,$bPrinted & sold by Birchall$c[between 1819 and 1824]"	\4$aNot in RISM	\\$aThe libretto is a translation by the composer of Metastasio's Artaserse.  Cf. Loewenberg.  Annals of opera.;\\$aPl. no. 1080.	"\\$a[1], 5, [1], 150 p."	
a4871092	"1\$aPrelleur, Peter,$d1705?-1741."	"14$aThe harpsichord illustrated and improv'd :$bwherein is shewn the Italian manner of fingering, with suits of lessons for beginners & those who are already proficients on that instrument and the organ : with rules for attaining to play a thorough bass : also with rules for tuning the harpsichord or spinnet."	"\\$aLondon :$bEngrav'd, printed and sold at the Printing Office in Bow Church-Yard ...,$c[1731]."	"4\$aNUC$c231.537.;\4$aRISM B: II, 197, 239"	"\\$aAnonymous.  By Peter Prelleur.  Cf. NUC.;\\$aDate of imprint from NUC.;\\$aPublished also as part 6 of Prelleur's ""Modern musick-master"", 1730. (See also his ""The compleat tutor."")"	"\\$a[2], 48 p., [2] leaves of plates (1 fold.) :$bill., music"	
a3795739		"00$aApollonian harmony;$ba collection of scarce & celebrated glees, catches, madrigals, canzonetts, rounds & canons, antient & modern, with some originals,$ccomposed by Aldrich [and others] ..."	"00$aLondon,$bS.A. & P. Thompson$c[ca. 1790]"	"\4$aRISM B: II, 95"		\\$a1 v.$bfront.	
a3795766	"1\$aArne, Michael,$d1741?-1786."	10$aCymon;$ba dramatic romance.$cPerform'd at the Theatre Royal in Drury Lane.	"0\$aLondon,$bSold by the author at Mr. O'Keeffe's, printed by J. Johnston$c[1767]"	\4$aRISM A: A 1436	"\\$aThe libretto, attributed to David Garrick, is based on Dryden's Cymon and Iphigenia."	"\\$a[1], 79 p."	
a3795772	"10$aArnold, Samuel,$d1740-1802"	"14$aThe agreeable surprise;$ba comic opera in two acts,$cas it is performed at the Theatre Royal in the Hay-market.  The music composed by Dr Arnold for the voice, harpsichord, or violin.  Op. XVI."	"0\$aLondon,$bJ. Bland$c[1781]"	\4$aRISM A: A 2194	\\$aVocal score with instrumental indications.;\\$aLibretto by J. O'Keeffe.	"\\$a[1], 32 p."	
a3826221	"10$aDalayrac, N.$q(Nicolas),$d1753-1809"	"10$aRenaud d'Ast :$bcomédie en deux actes et en prose /$cpar MMrs. Radet et Barré; représentée pour la premiere fois par les Comédiens italiens ordinaires du Roi, le jeudi 19 juilliet 1787 ; mise en musique par M. Dal***; oeuvre VIII ; gravé par Huguet ..."	"0\$aA Paris :$bChez Pleyel ...,$c[ca. 1800]"	\4$aRISM A: D 564	\\$aLibretto based on La Fontaine's L'oraison de Saint-Julein.  Cf. Loewenberg.;\\$aIncludes the spoken dialogue.;\\$aPl. no.: 99.	"\\$a1 score ([1], 172 p.)"	
a5063656	"1\$aSchroeter, Johann Samuel,$dapproximately 1752-1788"	10$aSix sonates d'airs choisis :$barrangés pour le clavecin où le piano forte avec accompt. d'un violon où flûte ad libitum ... /$cpar J.S. Schroeter ; oeuvre VII ...	"\\$aA Paris :$bChez Mr. Boüin ... [et] Melle. Castagnery ...; $aà Versailles :$bChez Mr. Blaisot,$c[1769-1782]."	0\$aRISM A: S 2202	"\\$aMlle. Castagnery operated her business from 1737-1782; Bouin from 1769-1784; and Blaisot ca. 1784, indicating a date of publication between 1769 and 1782.  Bouin and Castagnery were in association with one another towards the end of her career.;\\$aWith a catalogue of vocal and instrumental music belonging to Bouin at front."	\\$a39 p. of music.	
a3797295	"10$aGluck, Christoph Willibald,$cRitter von,$d1714-1787."	10$aIphigenie en Aulide;$btragédie opera en trois actes ...	"0\$aParis,$bDes Lauriers$c[1774]"	\4$aRISM A: G 2749	\\$aLibretto by Du Roullet based on Racine's tragedy.  Cf. LC.;\\$aIncludes advertisement.	"\\$a[3] p., score (298 p.)"	
a3797222	"10$aFramery, Nicolas Etienne,$d1745-1810."	"00$aMusique,$cpubliée par MM. Framery et Ginguené."	"0\$aParis,$bPanckoucke,$c1791-1818."	"\4$aRISM B: VI, 326"	"\\$aVol. 2: Publiée par MM. Framery, Ginguené et de Momigny.;\\$aVol. 1 edited by N.E. Framery with the assistance of the Abbé Feytou and P.L. Ginguené; v. 2 edited by J.J. Momigny.  Cf. LC.;\\$aVol. 2 has imprint: Paris, Mme. veuve Agasse, 1818.;\\$aThe ""Dictionnaire de musique"" of J.J. Rousseau is incorporated in this work, as well as some articles of the former ""Encyclopédie"" and its supplements.;\\$aMusical illustrations at end of v. 2 (74, 114 p.)"	"\\$a2 v. in 3.$billus., music, fold. table."	
a3797223	"10$aGaveaux, P.$q(Pierre),$d1761-1825."	13$aLe petit matelot;$bopera en un acte.  Paroles de Pigault le Brun ...$cGravé par la citoyenne Le Roi.	"0\$aParis,$bA la Nouveauté chez les freres Gaveaux$c[ca. 1800]"	\4$aRISM A: G 669		"\\$a[2] p., score (198 p.)"	
a3797243	"10$aGerber, Ernst Ludwig,$d1746-1819"	"00$aHistorisch-biographisches Lexicon der Tonkünstler,$bwelches Nachrichten von dem Leben und Werken musikalischer Schriftsteller, berühmter Componisten, Sänger, ... Orgel- und Instrumentenmacher enthält."	"0\$aLeipzig,$bJ.G.I. Breitkopf,$c1790-92."	"\4$aRISM B: VI, 357"	"\\$a""Anhang, welcher Nachrichten von Bildnissen, Büsten und Statüen berühmter Tonlehrer und Tonkünstler, ... desgleichen von berühmten Orgelwerken, und ein Instrumenten-Register enthält"", at end of vol. 2."	\\$a2 v.	
a3797287	"10$aGluck, Christoph Willibald,$cRitter von,$d1714-1787."	"10$aArmide;$bdrame héroique mis en musique.$cRéprésenté pour la premiere fois, par l'Académie royale de musique le 23. septembre 1777."	"0\$aParis,$bChez Deslauriers$c[ca. 1780]"	\4$aRISM A: G 2679	\\$aLibretto by Philippe Quinault.	"\\$a[3] p., score (279 p.)"	
a3797106	"10$aFranck, Johann,$d1618-1677"	"10$aJohann Franckens geistliches Sion;$bdas ist, Neue geistl. Lieder und Psalmen, nebst beygefügten, theils bekanten, theils lieblichen neuen Melodeyen, sambt der Vater-unsers-Harffe, wie auch sein Irrdischer Helicon, oder, Lob-, Lieb- und Leid-Getichte, und dessen verneuerte Susanna.  Sambt hinzugethanen denen Liebhabern der deutschen Poesie dienlichen Erklährungen der Redens-Arten und Historien auch hierzu nöthigen Registern."	"00$aGuben,$bC. Gruber,$c1674."	\4$aRISM B VIII: 1674/16	"\\$aAdded t.p., engr.: Johann Franckens Geistliches Sion, Irdischer Helicon; neue geist- und weltliche Lieder und Getichte.  Guben, Bey C. Grubern, 1674.;\\$aMelodies in the ""Neue geistl. Lieder und Psalmen"" for voice and continuo (partly figured);\\$aTunes for the ""Vater-unsers-Harffe"" indicated by title."	"\\$a[16], 253, [19], 122, [38], 356, [28], 169, [7], 92, [4] p."	
a3797139	"10$aGaleazzi, Francesco,$d1758-1819"	"10$aElementi teorico-pratici di musica :$bcon un saggio sopra l'arte di suonare il violino analizzata, ed a dimostrabili principi ridotta /$copera utilissima a chiunque vuol applicare con profitto alla musica, e specialmente a' principianti, dilettanti, e professori di violino, di Francesco Galeazzi ..."	"00$aRoma,$bStamperia Pilucchi Cracas,$c1791-96."	"\4$aRISM B: VI, 344."	"\\$aHalf title: Elementi di musica.;\\$aVol. 2 has imprint: Roma, Stamperia di M. Puccinelli, 1796."	\\$a2 v. :$b18 fold. plates (music) fold. table.	
a3649342	"10$aHaydn, Joseph,$d1732-1809"	"00$aMesse à 4 voix avec accompagnement de 2 violons, viola et basse, 2 hautbois, 2 clarinettes, 2 bassons, trompettes, timbales et orgue.  No. 1.  Partition."	"00$aLeipsic,$bBreitkopf et Härtel$c[1802]"	\4$aRISM A: H 2497		\\$ascore (108 p.)	
a3797364	"10$aGreene, Maurice,$d1696-1755."	"10$aCathedral music;$bor, Forty select anthems in score, consisting of 1,2,3,4,5,6,7, and 8 parts."	"0\$aLondon,$bPrinted by T. Bennett$c[177-?]"	\4$aRISM A: G 3739	\\$aDuplicate p. 141-142 bound in.;\\$aFigured bass acc.	"\\$a[1], 2 p., score (426 p.), [4] p."	
a3799812	"1\$aStorace, Stephen,$d1762-1796"	"14$aThe pirates$h[music] :$ban opera in three acts, as performed at the Theatre Royal, Drury Lane /$cthe music composed by Stephen Storace.."	"\\$aLondon :$bPrinted & sold by J. Dale,$c[1792]"	\4$aRISM A: S 6814	"\\$aEngraved title-page.;\\$a""Entered at Stationers Hall."";\\$a""Price, 12s."";\\$aLibretto by J. Cobb.;\\$aVocal score with instrumental indications."	"\\$a[1], 93 p. :$bmusic ;$c25 x 34 cm."	
a3799815	"1\$aStorace, Stephen,$d1762-1796."	"14$aThe siege of Belgrade$h[music] :$ban opera in three acts, as performed at the Theatre Royal, Drury Lane /$cthe music principally composed by Stephen Storace."	"\\$aLondon :$bPrinted & sold by J. Dale,$c[1791]"	\4$aRISM A: S 6872	"\\$aMusic partly arranged from Martin's Cosa rara.;\\$aEngraved title-page.;\\$a""Price, 10/6."";\\$aLibretto by J. Cobb.  Cf. Brit. union cat. of early music.;\\$aMost songs have figured bass acc.;\\$aIncludes advertisement.;\\$aBound with 2 others."	"\\$a[1], 82 p. :$bmusic ;$c24 x 25 cm."	
a4871231	"1\$aPrelleur, Peter,$d1705?-1741."	"10$aDirections for playing on the flute :$bwith a scale for transposing any piece of musick to ye properest keys for that instrument : to which is added a fine collection of  minuets, rigadoon, marches and opera airs /$cby judicious masters."	"\\$aLondon :$bEngrav'd, printed and sold at the Printing Office in Bow Church Yard ...,$c[173-]."	"4\$aNUC$c469.625.;\4$aRISM B: II, 239"	"\\$aAnonymous.  By Peter Prelleur.  Cf. NUC.;\\$aDate of imprint from NUC.;\\$aPublished also as part 2 of Prelleur's ""Modern musick-master"", 1730. (See also his ""The compleat tutor."");\\$a""A dictionary explaining such Greek, Latin, Italian and French words as generally occur in musick"": 4 p. at end.;\\$aMany of the opera airs are from Handel."	"\\$a[2], 48 p., [1] leaf of plates :$bill., music"	
a3796638	"10$aCimarosa, Domenico,$d1749-1801"	"13$aIl matrimonio segreto,$bdramma giocoso in due atti; ou, Le mariage secret, opera comique en deux actes.$cParoles françaises de Moline."	"0\$aParis,$bImbault$c[ca. 1799]"	\4$aRISM A: C 2304	\\$aPl. no. 738.;\\$aLibretto by Bertati.;\\$aItalian and French words.	\\$ascore (2 v.)	
a3796634	"10$aCimarosa, Domenico,$d1749-1801"	12$aL'Italienne a Londre;$bopéra bouffon en trois actes.$cParolles de Mr. *** ...	"0\$aParis,$bSieber$c[ca. 1790]"	\4$aRISM A: C 2293	\\$aLibretto by G. Petrosellini.  Cf. LC.;\\$aFrench words.	"\\$a[2] p., score (210 p.)"	
a3796942	"10$aDuport, J. L.$q(Jean Louis),$d1749-1819."	00$aEssai sur le doigté du violoncello et sur la conduite de l'archet.	"0\$aParis,$bJanet et Cotelle$c[between 1825 and 1827]"	\4$aRISM A: D 3870	\\$aPl. no. 296.;\\$aExercises: p. 176-267.	"\\$a[1], 269 p.$bmusic."	
a3796967	"10$aSarti, Giuseppe,$d1729-1802."	"10$aCari figli un'altro amplesso,$bsung ... in the opera of Giulio Sabino."	"0\$aLondon,$bPrinted by Longman and Broderip$c[1788]"	\4$aRISM A: S 971	\\$aCaption title.;\\$aFor tenor and orchestra.	\\$ascore (8 p.)	
a3796954	"10$aStorace, Stephen,$d1762-1796"	"13$aAh perchè di quel ingrato;$bthe favorite quartette, sung ... in the comic opera of La cameriera astuta."	"0\$aLondon,$bPrinted for S. Storace & sold by Birchall & Andrews$c[1788]"	\4$aRISM A: S6643	\\$aCaption title.;\\$aSigned by the composer.	\\$ascore (8 p.)	
a3796958	"10$aStorace, Stephen,$d1762-1796"	"10$aCare donne che bramate,$bsung ... in the opera$c[by G. Paisiello] of Il Re Teodoro in Venezia."	"0\$aLondon,$bPrinted by Longman and Broderip$c[1787]"	\4$aRISM A: S 6870	\\$aCaption title.;\\$aFor soprano and orchestra.	"\\$ascore (10 p.), [1] p. ([1] p. at end advertisement)"	
